A12 27 A34 A40 1263 A61 A73 2 A93 A101 3 A124 46 A143 A151 2 A173 1 A191 A201 1
A12 22 A32 A410 16529 A61 A72 3 A94 A101 1 A124 32 A143 A152 1 A173 1 A192 A201 1
A14 71 A32 A46 3549 A62 A73 3 A93 A101 2 A121 42 A141 A152 1 A172 1 A192 A201 1
A12 59 A32 A410 1756 A61 A73 3 A92 A101 1 A124 44 A143 A152 1 A173 1 A192 A201 2
A11 70 A33 A410 5053 A61 A72 2 A93 A101 3 A122 40 A143 A152 1 A174 1 A191 A201 2
A13 45 A32 A43 17611 A61 A74 1 A93 A101 2 A123 52 A143 A152 1 A171 1 A192 A201 1
A14 15 A32 A43 18451 A62 A75 3 A92 A101 2 A121 36 A143 A152 4 A173 1 A191 A201 1
A14 21 A32 A42 15010 A61 A73 2 A93 A101 4 A121 29 A143 A151 2 A173 1 A191 A201 1
A13 26 A31 A41 11076 A61 A73 4 A93 A101 4 A123 18 A143 A152 2 A174 2 A192 A201 1
A11 9 A32 A42 14071 A65 A73 3 A93 A101 3 A122 18 A143 A151 1 A172 1 A191 A201 1
A14 56 A32 A49 13257 A61 A72 1 A92 A101 3 A121 41 A141 A152 1 A173 1 A191 A202 1
A14 45 A34 A43 16036 A61 A75 1 A93 A101 3 A121 33 A142 A152 1 A173 1 A191 A201 1
A11 69 A32 A410 9390 A61 A73 1 A93 A101 3 A123 26 A143 A152 1 A173 1 A192 A201 1
A12 33 A32 A42 7048 A61 A73 4 A92 A103 4 A121 23 A141 A152 1 A174 1 A191 A201 1
A14 12 A30 A43 17107 A64 A74 4 A94 A101 2 A123 42 A143 A152 1 A173 1 A192 A201 1
A14 45 A31 A45 817 A61 A73 1 A93 A101 1 A121 25 A141 A151 1 A172 1 A192 A201 1
A14 37 A32 A43 11874 A61 A74 1 A92 A103 2 A121 51 A143 A152 1 A173 1 A192 A201 1
A14 43 A32 A49 12465 A61 A72 1 A93 A101 2 A122 58 A143 A152 4 A173 1 A191 A201 1
A12 20 A32 A41 8216 A62 A75 4 A93 A101 4 A122 25 A143 A151 1 A173 1 A192 A201 1
A12 32 A32 A43 8370 A62 A75 4 A92 A101 2 A122 41 A143 A152 1 A173 1 A191 A201 1
A14 53 A33 A40 16529 A61 A74 2 A92 A101 2 A122 39 A143 A152 1 A173 1 A191 A201 1
A14 52 A34 A42 11586 A61 A75 3 A92 A102 3 A124 25 A141 A152 1 A173 1 A191 A201 1
A14 64 A34 A42 4560 A63 A72 4 A92 A101 1 A123 25 A141 A152 1 A174 1 A191 A201 1
A14 49 A30 A46 13437 A61 A73 1 A93 A101 2 A121 33 A143 A152 1 A172 2 A191 A201 1
A12 49 A32 A410 14339 A65 A74 3 A93 A101 2 A122 23 A143 A152 1 A174 1 A191 A201 2
A12 20 A32 A43 2232 A65 A74 4 A92 A101 1 A124 45 A143 A152 1 A173 1 A191 A201 1
A14 69 A32 A49 1346 A65 A73 3 A92 A101 3 A122 32 A143 A152 2 A173 1 A191 A201 1
A14 8 A34 A42 13832 A61 A73 2 A92 A101 4 A121 23 A143 A152 1 A173 1 A192 A201 1
A14 57 A32 A45 6747 A61 A72 4 A94 A101 4 A123 34 A143 A151 1 A173 1 A192 A201 1
A14 19 A32 A40 13795 A64 A73 1 A92 A101 2 A123 39 A141 A151 1 A173 1 A192 A201 1
A14 10 A32 A41 11832 A61 A72 1 A94 A101 3 A123 27 A143 A152 1 A173 1 A191 A201 1
A12 11 A33 A42 15628 A61 A74 2 A93 A101 4 A121 18 A143 A153 2 A173 1 A191 A202 1
A12 41 A32 A42 11114 A65 A72 2 A92 A101 4 A121 36 A143 A152 1 A174 1 A192 A201 1
A11 57 A30 A40 4529 A65 A71 2 A93 A101 4 A123 22 A143 A151 1 A173 1 A191 A201 1
A13 18 A32 A40 17307 A61 A73 2 A93 A101 4 A121 27 A143 A152 1 A172 1 A192 A201 1
A11 53 A32 A41 7562 A61 A74 2 A93 A101 4 A122 39 A143 A152 2 A172 2 A191 A201 1
A12 59 A31 A410 15690 A61 A75 4 A94 A101 2 A123 29 A143 A152 1 A173 1 A192 A201 1
A12 12 A32 A42 2619 A64 A74 4 A92 A101 4 A122 33 A141 A152 3 A172 1 A191 A201 1
A12 11 A30 A42 16442 A65 A73 3 A92 A103 2 A124 49 A141 A152 1 A173 1 A191 A201 1
A13 22 A31 A40 17700 A61 A75 2 A93 A101 1 A124 31 A143 A152 2 A172 1 A192 A201 1
A11 54 A32 A44 5682 A61 A73 1 A92 A101 1 A123 55 A143 A152 3 A173 1 A191 A201 2
A11 60 A32 A41 937 A65 A72 1 A92 A101 3 A121 42 A143 A152 2 A171 1 A191 A201 2
A14 71 A32 A40 13425 A61 A73 2 A91 A103 2 A121 25 A141 A152 1 A173 1 A191 A202 1
A12 34 A33 A43 318 A61 A75 2 A91 A101 3 A122 30 A142 A152 1 A173 1 A192 A201 1
A11 6 A34 A40 10545 A65 A73 2 A93 A101 1 A121 22 A143 A153 1 A173 1 A191 A201 1
A12 46 A32 A40 7024 A61 A73 2 A92 A101 1 A124 41 A143 A153 1 A174 1 A191 A201 1
A14 32 A32 A40 17053 A62 A72 2 A93 A101 1 A121 48 A143 A152 1 A174 1 A191 A201 1
A11 13 A32 A40 12440 A61 A72 1 A93 A101 1 A122 31 A143 A152 2 A173 1 A191 A201 1
A14 15 A33 A40 11039 A61 A73 3 A93 A101 4 A122 18 A141 A153 1 A172 1 A192 A201 1
A11 49 A33 A42 7141 A64 A74 2 A91 A101 1 A123 38 A143 A151 1 A173 1 A191 A201 2
A11 33 A30 A410 10566 A61 A72 2 A93 A101 4 A121 26 A143 A152 1 A174 1 A191 A201 1
A12 35 A34 A43 689 A65 A75 2 A91 A101 4 A122 27 A143 A152 1 A173 1 A191 A201 2
A12 50 A31 A43 17842 A61 A75 4 A93 A101 3 A121 38 A143 A152 2 A172 1 A191 A201 1
A14 66 A32 A41 7716 A61 A74 1 A93 A101 4 A124 47 A143 A152 3 A174 1 A191 A201 1
A14 29 A33 A410 17887 A61 A75 1 A93 A101 3 A121 42 A141 A152 3 A173 2 A191 A201 1
A14 6 A34 A42 3459 A61 A72 3 A93 A101 4 A124 39 A143 A151 2 A173 1 A191 A201 1
A12 26 A34 A40 3799 A61 A73 4 A93 A101 4 A123 33 A142 A152 1 A174 1 A192 A201 1
A12 53 A34 A44 17248 A61 A74 4 A93 A101 1 A122 21 A143 A152 1 A173 1 A191 A201 1
A14 39 A32 A40 3328 A61 A75 4 A93 A101 2 A123 38 A143 A151 1 A174 1 A192 A201 1
A11 16 A34 A42 3740 A61 A75 3 A93 A101 4 A121 42 A143 A152 1 A173 1 A191 A201 1
A12 32 A31 A42 3793 A63 A73 3 A92 A101 2 A124 29 A143 A152 1 A174 1 A191 A201 1
A11 41 A34 A410 7001 A62 A75 3 A93 A101 2 A123 31 A143 A152 2 A173 1 A191 A201 2
A11 8 A32 A42 15156 A63 A72 4 A94 A101 2 A122 46 A141 A152 1 A174 1 A191 A201 1
A14 23 A34 A49 18346 A61 A75 1 A94 A101 4 A122 31 A143 A152 1 A172 2 A192 A201 1
A14 17 A32 A410 14675 A61 A75 4 A93 A101 2 A121 32 A143 A152 2 A173 1 A192 A201 2
A14 11 A33 A40 12061 A62 A72 3 A93 A102 4 A124 34 A143 A151 1 A173 2 A192 A201 1
A12 51 A32 A41 17828 A61 A74 4 A92 A101 1 A121 41 A143 A152 1 A173 1 A192 A201 2
A11 16 A34 A42 7031 A61 A71 2 A94 A101 4 A123 37 A143 A152 1 A173 1 A191 A201 2
A11 27 A31 A42 18012 A64 A73 4 A92 A101 3 A122 37 A143 A152 2 A173 1 A191 A201 1
A11 68 A31 A42 15813 A64 A73 4 A93 A101 1 A124 50 A143 A152 1 A172 1 A192 A202 2
A13 37 A32 A410 15047 A61 A74 1 A92 A101 2 A121 30 A141 A152 2 A173 1 A192 A201 1
A14 54 A32 A49 17383 A61 A75 1 A92 A101 2 A123 25 A143 A152 1 A173 1 A191 A202 1
A14 6 A34 A43 550 A64 A74 1 A93 A101 3 A122 45 A143 A152 2 A174 2 A191 A201 1
A12 61 A32 A41 4945 A61 A73 2 A94 A101 1 A123 37 A143 A152 1 A172 1 A191 A201 1
A14 58 A34 A410 12424 A64 A75 1 A92 A101 3 A121 29 A141 A152 1 A172 1 A192 A201 1
A14 45 A32 A410 16472 A63 A75 2 A93 A101 2 A121 31 A143 A153 1 A173 1 A191 A201 1
A13 24 A32 A410 16911 A64 A71 3 A92 A103 4 A121 22 A141 A152 1 A173 1 A191 A201 1
A14 13 A34 A40 11000 A61 A75 1 A92 A101 2 A123 37 A143 A152 1 A173 1 A191 A201 1
A12 60 A33 A45 7557 A61 A72 4 A93 A101 3 A121 20 A143 A152 2 A173 1 A192 A201 2
A11 28 A32 A40 14068 A62 A75 4 A93 A101 4 A123 41 A143 A152 1 A174 1 A191 A201 1
A12 59 A32 A41 1639 A62 A73 2 A92 A101 4 A121 29 A143 A152 1 A173 1 A192 A201 1
A14 41 A34 A40 9132 A63 A72 1 A92 A101 2 A124 21 A143 A152 1 A173 1 A191 A202 1
A11 64 A32 A43 10290 A61 A73 4 A92 A101 4 A124 45 A143 A152 1 A172 1 A192 A201 2
A11 50 A34 A46 6391 A61 A74 3 A92 A101 1 A123 57 A143 A152 1 A173 1 A192 A201 2
A11 57 A34 A40 13360 A65 A73 1 A94 A101 2 A122 39 A143 A152 3 A172 1 A191 A201 2
A11 49 A33 A42 6219 A63 A71 3 A94 A101 2 A121 32 A143 A152 2 A173 2 A191 A201 2
A14 71 A32 A42 13412 A65 A74 4 A92 A101 1 A121 25 A143 A152 1 A173 1 A191 A201 1
A14 7 A33 A42 9381 A63 A75 1 A93 A101 2 A121 37 A143 A153 2 A173 1 A191 A201 1
A12 69 A31 A40 5287 A61 A73 2 A93 A101 3 A123 41 A143 A152 1 A173 1 A192 A201 2
A11 46 A30 A42 14943 A62 A72 4 A91 A101 3 A123 35 A143 A152 2 A174 1 A191 A201 2
A12 65 A32 A49 2701 A65 A73 3 A93 A101 2 A124 43 A143 A152 1 A172 1 A191 A201 1
A12 7 A32 A40 274 A61 A71 1 A94 A101 1 A122 50 A143 A152 1 A173 2 A191 A201 1
A11 68 A34 A40 6212 A62 A75 3 A92 A101 4 A123 22 A142 A152 1 A172 1 A191 A201 2
A12 65 A34 A42 2806 A61 A75 3 A92 A101 1 A122 37 A143 A152 1 A173 1 A192 A201 1
A12 5 A34 A410 16694 A61 A74 2 A94 A101 3 A123 18 A143 A151 1 A174 1 A191 A201 2
A14 12 A32 A46 7925 A63 A73 2 A93 A101 2 A121 26 A143 A153 1 A173 1 A192 A201 1
A14 60 A32 A46 16756 A61 A75 4 A91 A101 1 A122 42 A143 A152 1 A173 1 A192 A201 1
A11 48 A32 A42 5866 A61 A73 2 A92 A103 4 A122 34 A141 A152 2 A174 1 A191 A201 1
A12 21 A34 A43 10544 A61 A75 2 A93 A101 4 A123 18 A143 A152 1 A173 1 A191 A201 2
A14 51 A31 A40 17820 A61 A74 4 A93 A101 4 A124 45 A143 A152 1 A173 1 A192 A201 1
A12 45 A34 A45 14260 A61 A75 4 A93 A101 4 A122 29 A143 A151 2 A173 1 A191 A201 2
A14 44 A32 A410 13644 A61 A74 4 A94 A101 1 A121 43 A141 A152 1 A173 1 A191 A201 1
A14 61 A32 A44 10172 A65 A73 4 A92 A101 4 A122 40 A143 A152 2 A172 1 A191 A201 1
A11 45 A34 A410 4339 A61 A75 3 A93 A101 3 A123 26 A143 A152 2 A173 1 A191 A201 2
A11 38 A32 A49 14698 A61 A73 3 A93 A102 4 A121 43 A143 A151 1 A173 2 A192 A201 2
A14 41 A34 A40 2722 A61 A74 4 A93 A103 3 A123 38 A143 A152 1 A172 1 A191 A201 1
A11 70 A34 A410 10719 A62 A72 4 A92 A101 1 A124 36 A143 A152 1 A173 1 A191 A201 2
A13 44 A32 A40 7700 A61 A74 1 A94 A101 3 A124 30 A143 A151 1 A173 1 A192 A201 1
A14 53 A32 A43 3214 A65 A74 1 A93 A102 1 A121 23 A141 A152 1 A172 1 A192 A201 1
A13 48 A32 A40 8354 A62 A72 1 A93 A101 4 A124 30 A142 A152 1 A173 1 A191 A201 1
A12 22 A34 A40 17944 A64 A71 2 A93 A101 2 A123 30 A143 A152 1 A174 1 A192 A201 2
A14 20 A32 A42 2462 A61 A74 3 A92 A101 3 A122 43 A141 A152 1 A174 1 A191 A201 1
A12 68 A33 A41 9704 A62 A75 3 A93 A101 3 A123 18 A143 A152 1 A174 1 A192 A201 1
A13 59 A33 A42 7042 A61 A73 1 A93 A101 2 A124 49 A143 A152 2 A174 1 A191 A201 1
A14 44 A34 A43 9804 A65 A72 1 A93 A101 1 A122 50 A143 A152 1 A171 1 A191 A201 2
A12 45 A32 A40 8953 A62 A74 3 A94 A101 1 A122 28 A143 A152 2 A173 1 A192 A201 1
A14 9 A34 A40 13469 A61 A72 2 A93 A101 4 A122 49 A143 A152 1 A173 1 A191 A201 1
A14 72 A34 A43 15649 A61 A73 1 A93 A101 3 A123 24 A143 A152 2 A173 1 A192 A201 2
A11 43 A32 A42 18479 A61 A72 4 A93 A101 1 A121 46 A143 A152 1 A173 1 A191 A201 2
A11 44 A32 A49 7910 A62 A72 1 A92 A101 4 A124 26 A141 A152 1 A173 2 A192 A201 1
A11 12 A34 A46 1952 A61 A72 3 A93 A101 1 A123 45 A142 A152 1 A173 1 A192 A201 2
A11 11 A32 A410 17024 A61 A73 3 A92 A101 2 A123 20 A143 A152 1 A174 1 A191 A201 1
A11 47 A34 A48 17288 A61 A71 1 A93 A102 2 A121 45 A143 A151 1 A173 1 A192 A201 2
A14 61 A32 A42 4521 A62 A73 1 A93 A102 2 A123 47 A143 A152 1 A173 1 A191 A201 1
A11 70 A32 A46 9205 A64 A73 4 A93 A101 4 A121 20 A143 A151 1 A174 1 A192 A201 2
A12 16 A34 A41 11709 A64 A73 4 A93 A101 3 A121 52 A143 A152 1 A173 1 A191 A201 1
A14 22 A32 A41 6924 A64 A73 2 A93 A101 2 A123 45 A142 A152 1 A172 1 A192 A201 1
A11 52 A32 A49 17719 A61 A75 2 A92 A101 2 A122 18 A143 A152 1 A173 1 A191 A201 2
A14 33 A32 A42 5696 A61 A72 4 A93 A103 1 A123 30 A143 A152 1 A173 1 A191 A201 1
A12 69 A32 A49 2213 A62 A73 2 A92 A101 2 A121 45 A143 A152 4 A173 1 A191 A201 1
A11 62 A32 A410 10227 A61 A72 2 A92 A101 3 A122 42 A143 A151 1 A173 1 A191 A201 1
A14 56 A32 A410 10716 A61 A72 1 A93 A101 4 A121 36 A142 A152 2 A173 1 A192 A201 1
A14 55 A34 A410 5427 A61 A74 4 A92 A101 2 A124 44 A143 A152 1 A173 2 A192 A201 1
A14 34 A32 A42 11410 A61 A73 1 A91 A101 4 A123 26 A143 A152 1 A174 1 A192 A201 1
A14 18 A33 A41 4822 A61 A75 1 A93 A101 4 A123 35 A143 A152 1 A174 1 A191 A201 1
A14 23 A32 A43 7793 A65 A73 2 A93 A101 3 A122 26 A143 A152 1 A172 1 A191 A201 1
A12 8 A34 A42 9157 A61 A75 1 A93 A101 1 A121 36 A143 A153 3 A172 1 A191 A201 1
A11 10 A32 A43 16876 A61 A71 3 A94 A101 1 A124 45 A143 A152 1 A174 1 A192 A201 1
A14 21 A34 A49 6760 A61 A72 2 A93 A101 4 A122 42 A143 A152 1 A174 2 A192 A201 1
A14 59 A32 A46 17471 A62 A71 3 A93 A101 2 A122 37 A141 A152 1 A174 1 A191 A201 1
A14 48 A32 A42 3573 A61 A72 2 A92 A101 4 A123 44 A143 A153 1 A174 1 A191 A201 1
A12 31 A31 A40 9787 A65 A73 1 A93 A101 1 A121 45 A141 A153 1 A173 1 A191 A201 1
A12 53 A32 A42 10865 A65 A74 2 A93 A101 2 A123 52 A143 A152 1 A173 1 A192 A201 1
A14 5 A32 A40 1682 A61 A71 3 A93 A101 1 A123 46 A143 A152 1 A173 1 A192 A201 1
A12 71 A32 A410 7905 A65 A75 2 A93 A103 3 A121 41 A143 A152 1 A172 1 A192 A201 1
A14 27 A34 A42 8681 A65 A75 3 A93 A101 1 A121 44 A143 A151 1 A173 1 A191 A201 1
A14 51 A32 A40 8580 A65 A73 4 A92 A101 2 A121 37 A143 A151 4 A173 1 A192 A201 1
A12 48 A32 A40 11635 A65 A72 1 A93 A101 2 A124 32 A143 A152 1 A173 1 A192 A201 2
A14 61 A32 A46 8861 A61 A72 3 A93 A101 4 A123 43 A143 A152 2 A173 1 A191 A201 1
A14 39 A33 A45 14122 A61 A72 4 A93 A101 2 A121 42 A143 A151 1 A173 1 A191 A201 1
A11 5 A32 A42 16937 A61 A72 1 A92 A101 3 A121 37 A143 A152 1 A172 1 A191 A201 2
A14 21 A32 A40 2412 A61 A73 4 A94 A101 1 A123 33 A143 A152 3 A173 2 A191 A201 1
A12 52 A30 A42 6736 A65 A73 3 A94 A101 4 A123 32 A143 A152 2 A172 1 A192 A201 1
A14 11 A34 A41 4352 A61 A73 1 A92 A101 4 A122 30 A143 A152 1 A172 2 A191 A201 2
A12 61 A33 A46 16198 A63 A75 4 A92 A101 2 A122 47 A143 A151 1 A174 2 A192 A202 2
A14 18 A32 A43 10668 A64 A74 3 A93 A101 3 A121 46 A143 A152 1 A172 1 A191 A201 1
A12 20 A34 A42 1418 A65 A75 4 A94 A101 4 A123 46 A141 A152 2 A173 1 A191 A201 2
A11 26 A34 A40 665 A65 A72 1 A93 A101 3 A124 24 A143 A152 1 A173 1 A191 A201 2
A14 69 A32 A410 11155 A61 A73 1 A92 A101 3 A121 31 A143 A152 2 A173 1 A191 A202 1
A11 30 A34 A42 13682 A61 A73 1 A93 A102 1 A123 32 A143 A152 1 A172 1 A191 A202 2
A12 40 A32 A46 5493 A61 A72 3 A93 A101 1 A122 28 A143 A151 1 A173 1 A191 A201 1
A14 52 A32 A40 16783 A61 A71 4 A92 A101 1 A122 53 A143 A152 3 A173 1 A191 A201 1
A14 67 A32 A42 6149 A61 A74 4 A93 A101 3 A121 39 A143 A152 4 A173 1 A191 A201 1
A13 37 A31 A40 1088 A61 A74 3 A92 A101 1 A123 38 A143 A151 1 A173 1 A191 A202 1
A14 21 A32 A42 6394 A64 A73 1 A91 A101 4 A122 30 A141 A152 2 A174 1 A191 A201 1
A12 67 A34 A410 10138 A61 A73 2 A93 A101 4 A123 43 A141 A151 2 A173 1 A191 A201 1
A12 47 A30 A42 12781 A61 A73 1 A92 A101 2 A122 56 A143 A152 2 A173 1 A192 A201 1
A12 20 A32 A40 16185 A62 A71 2 A92 A102 3 A121 35 A143 A152 3 A172 1 A191 A201 2
A14 62 A32 A40 7716 A61 A73 1 A93 A101 1 A121 32 A143 A152 1 A173 1 A192 A201 1
A14 16 A34 A42 15345 A61 A72 3 A92 A101 4 A123 34 A142 A152 2 A173 1 A191 A201 1
A14 55 A32 A40 11443 A64 A72 2 A92 A103 3 A121 31 A143 A153 2 A172 1 A192 A202 1
A14 63 A32 A40 1570 A62 A75 3 A92 A101 3 A123 34 A143 A152 1 A173 1 A191 A201 1
A11 45 A31 A49 13514 A64 A74 2 A94 A101 1 A122 28 A143 A152 1 A173 2 A192 A201 2
A12 67 A32 A42 12477 A61 A74 4 A93 A101 3 A122 26 A141 A152 1 A173 1 A191 A201 1
A11 69 A34 A41 18157 A65 A73 2 A93 A101 1 A122 34 A141 A153 2 A173 2 A192 A201 2
A13 37 A34 A410 5484 A62 A73 2 A93 A101 1 A122 35 A143 A152 2 A173 1 A191 A201 1
A12 67 A30 A40 12320 A61 A73 2 A94 A102 1 A121 32 A141 A152 1 A173 1 A191 A201 1
A14 36 A34 A410 6394 A62 A72 4 A92 A101 3 A122 49 A143 A152 1 A173 2 A192 A201 1
A12 15 A33 A41 802 A65 A72 3 A93 A101 3 A123 39 A143 A152 1 A172 1 A191 A201 1
A11 22 A34 A410 17115 A61 A75 4 A93 A101 1 A123 42 A141 A152 1 A173 1 A191 A201 2
A11 12 A32 A43 16219 A61 A74 2 A93 A101 3 A122 42 A143 A152 1 A172 1 A191 A202 1
A14 20 A32 A410 849 A65 A73 1 A92 A102 1 A122 36 A143 A152 1 A172 1 A192 A201 1
A14 53 A32 A410 15348 A63 A73 4 A93 A101 2 A121 37 A141 A152 2 A173 1 A192 A201 1
A11 42 A33 A41 15050 A61 A75 1 A92 A101 3 A121 26 A143 A152 1 A173 1 A191 A201 2
A11 44 A32 A410 9606 A63 A72 4 A93 A101 3 A121 41 A143 A152 3 A174 2 A192 A201 2
A14 13 A30 A42 13120 A61 A73 4 A93 A101 2 A124 31 A143 A152 1 A173 1 A191 A201 1
A11 15 A32 A42 12674 A61 A73 2 A92 A101 2 A121 28 A143 A152 4 A173 2 A191 A201 1
A14 18 A33 A42 2232 A61 A75 3 A93 A101 2 A121 48 A141 A152 1 A173 1 A192 A201 1
A14 31 A32 A43 18268 A65 A75 3 A91 A101 1 A121 21 A143 A151 2 A173 1 A192 A201 1
A11 7 A33 A40 8080 A65 A73 2 A93 A101 1 A121 52 A143 A152 1 A173 2 A192 A201 1
A11 39 A34 A43 3247 A61 A75 4 A93 A101 4 A123 51 A143 A151 1 A173 1 A191 A201 2
A14 68 A32 A43 17320 A61 A75 3 A92 A101 2 A121 32 A143 A151 1 A173 2 A191 A201 1
A12 50 A33 A49 11856 A61 A72 3 A92 A101 4 A121 52 A143 A152 1 A174 1 A191 A201 2
A12 42 A32 A410 2009 A65 A73 3 A94 A101 1 A123 26 A143 A152 2 A174 1 A191 A201 1
A14 41 A34 A42 7273 A65 A73 2 A92 A101 3 A122 44 A142 A152 1 A173 2 A191 A201 1
A14 47 A32 A41 14142 A62 A75 1 A92 A101 2 A123 35 A143 A151 4 A173 2 A192 A201 1
A14 54 A33 A41 15659 A64 A72 1 A92 A103 3 A123 18 A143 A153 1 A173 1 A192 A201 1
A14 29 A34 A40 9779 A63 A75 1 A93 A101 1 A121 28 A143 A152 4 A173 1 A191 A202 1
A12 39 A34 A40 364 A61 A73 1 A93 A101 2 A123 33 A141 A152 1 A173 1 A191 A201 2
A11 72 A33 A42 12399 A61 A74 1 A92 A101 4 A121 42 A143 A152 1 A174 2 A192 A201 2
A14 4 A32 A41 17202 A61 A73 3 A92 A101 4 A123 30 A143 A152 1 A173 1 A191 A201 1
A13 56 A32 A410 15951 A62 A74 3 A92 A103 1 A122 32 A141 A152 3 A174 1 A192 A201 1
A12 9 A34 A43 9995 A62 A75 4 A92 A101 3 A121 40 A143 A151 1 A173 1 A191 A201 1
A14 40 A32 A42 2939 A61 A75 3 A93 A101 1 A123 39 A143 A152 1 A174 1 A191 A201 1
A11 5 A30 A43 3238 A65 A75 2 A93 A101 3 A124 34 A143 A152 1 A173 2 A192 A201 1
A12 72 A34 A40 3401 A61 A71 4 A92 A101 1 A124 31 A142 A152 1 A173 1 A191 A201 2
A11 44 A33 A42 11969 A61 A74 3 A93 A101 4 A123 44 A143 A152 1 A173 1 A191 A201 2
A12 54 A33 A45 15908 A62 A72 4 A93 A101 3 A122 31 A143 A152 1 A173 1 A191 A201 2
A11 50 A32 A42 9263 A62 A73 4 A94 A101 1 A121 23 A143 A152 2 A172 1 A192 A201 2
A11 16 A33 A42 6595 A62 A73 1 A94 A101 2 A121 31 A143 A152 1 A173 1 A192 A201 2
A11 72 A32 A410 3824 A61 A73 4 A93 A101 4 A122 40 A143 A152 3 A173 2 A191 A201 1
A14 69 A33 A410 8088 A61 A73 3 A92 A101 4 A122 33 A143 A151 1 A173 1 A191 A201 1
A14 62 A32 A45 18242 A62 A75 1 A92 A102 2 A124 29 A143 A152 1 A174 1 A192 A202 1
A13 71 A33 A43 17193 A61 A72 3 A92 A101 1 A122 22 A143 A152 4 A174 1 A191 A201 2
A14 62 A34 A45 13579 A61 A74 1 A92 A101 3 A122 33 A143 A152 1 A172 1 A192 A201 1
A12 13 A31 A40 15073 A63 A73 3 A93 A101 4 A122 37 A143 A153 1 A173 1 A191 A201 1
A12 16 A34 A42 5815 A61 A72 1 A93 A101 1 A123 24 A143 A153 2 A173 1 A191 A201 2
A14 5 A32 A40 4685 A62 A72 1 A93 A101 2 A123 33 A143 A153 1 A173 1 A192 A201 1
A11 18 A34 A42 5900 A65 A75 2 A93 A102 3 A123 24 A143 A152 1 A173 1 A191 A201 1
A14 49 A34 A43 7686 A61 A75 3 A92 A101 1 A122 33 A141 A152 1 A173 2 A192 A201 1
A11 60 A32 A40 3958 A61 A75 4 A93 A101 1 A123 52 A143 A152 1 A173 1 A191 A201 2
A14 13 A34 A410 14701 A64 A75 1 A92 A101 4 A121 36 A143 A152 1 A174 1 A191 A201 1
A11 25 A34 A410 1959 A62 A72 3 A92 A101 4 A124 19 A143 A152 1 A173 1 A192 A201 1
A14 11 A32 A49 10203 A62 A73 1 A93 A103 3 A123 38 A142 A152 1 A172 1 A191 A201 1
A12 24 A32 A43 1942 A65 A74 2 A91 A101 1 A122 48 A143 A153 2 A173 1 A192 A201 1
A14 25 A33 A410 15773 A64 A73 2 A93 A102 2 A122 21 A143 A152 1 A173 1 A191 A201 1
A11 48 A34 A40 14572 A65 A73 2 A92 A101 2 A123 24 A141 A153 2 A173 1 A192 A201 2
A13 43 A34 A49 9687 A61 A73 2 A93 A101 3 A121 37 A143 A152 1 A172 2 A192 A201 2
A14 25 A34 A40 375 A61 A74 4 A93 A101 1 A124 34 A143 A152 2 A173 1 A191 A201 2
A12 33 A32 A49 13194 A61 A74 4 A92 A101 4 A122 47 A143 A151 3 A173 1 A192 A201 1
A14 65 A34 A41 1449 A61 A72 1 A93 A101 1 A122 33 A141 A151 2 A173 1 A192 A201 1
A14 48 A32 A410 6342 A61 A73 3 A92 A101 4 A121 43 A143 A152 2 A173 1 A191 A201 1
A12 38 A32 A410 16625 A61 A73 2 A93 A101 2 A122 50 A143 A152 1 A173 2 A191 A201 1
A14 45 A30 A40 2961 A65 A74 2 A93 A101 3 A122 26 A143 A152 1 A173 1 A191 A201 1
A13 8 A32 A42 9432 A61 A72 4 A93 A101 3 A122 42 A143 A153 1 A172 1 A191 A201 1
A14 30 A32 A410 6245 A61 A75 4 A94 A101 3 A123 30 A143 A152 1 A173 2 A191 A201 1
A11 65 A32 A42 8432 A61 A71 2 A92 A103 4 A122 18 A141 A151 1 A171 1 A191 A201 2
A12 35 A33 A410 5752 A61 A73 3 A93 A101 2 A124 39 A143 A152 1 A174 1 A191 A201 1
A14 11 A32 A43 13170 A61 A75 1 A93 A101 2 A123 40 A143 A151 1 A173 1 A192 A201 1
A14 21 A32 A42 2815 A61 A73 1 A94 A101 3 A123 19 A142 A152 3 A173 1 A191 A201 1
A12 18 A32 A41 11039 A61 A73 1 A92 A101 3 A121 30 A143 A152 2 A173 1 A192 A201 1
A14 29 A32 A40 5274 A62 A74 1 A93 A101 4 A122 28 A141 A151 1 A171 1 A191 A201 1
A12 56 A32 A49 1281 A65 A73 3 A93 A101 4 A122 43 A143 A152 1 A173 1 A191 A201 1
A11 47 A31 A42 1491 A65 A75 3 A92 A101 1 A123 19 A143 A151 1 A172 1 A192 A201 1
A12 35 A32 A43 1992 A62 A74 3 A93 A103 4 A124 36 A142 A152 1 A173 2 A191 A201 1
A12 31 A33 A42 5959 A61 A74 4 A92 A101 1 A121 18 A143 A152 1 A172 1 A191 A202 1
A13 42 A32 A43 14989 A65 A73 2 A93 A101 3 A121 38 A143 A152 1 A173 1 A191 A201 1
A11 35 A32 A410 12080 A65 A72 3 A93 A101 2 A124 36 A143 A152 1 A173 1 A191 A201 2
A14 21 A32 A410 14028 A61 A73 1 A93 A101 4 A121 29 A142 A153 1 A173 1 A191 A201 1
A14 14 A34 A42 8410 A63 A73 3 A93 A101 2 A123 49 A143 A152 2 A172 1 A192 A201 1
